,candidato,alias,seguido_Por,siguiendo_A,Antiguedad_años,meses
28465,ricardo black ,laderas103,673,4880,4,4
28466,jorge luis toledo me,tolerino66,19,81,5,4
28467,Miguel A. Angulo,Miguelaangulo22,125,496,7,6
28468,@trinidadflores,FloreTrinidad,39,1555,5,0
28469,Cesar Romero Raffo,raffo_romero,55,290,4,1
28470,ricardo black ,laderas1022,317,1759,4,1
28471,cristian,cristianaspajo,31,394,7,5
28472,@diober,diober91,8,301,4,3
28473,Carli,cencisoprieto,99,213,7,6
28474,S.R. Autos Peru Solution,SRAutosPeru,316,1029,5,3
28475,Enrique Ponce,Kike78sc,5,201,5,4
28476,Eli Silva,Thumper214,229,1002,8,10
28477,Goswin Vasquez,GoswinW,78,210,8,2
28478,jhostin teran lopez,JhostinTeran,49,330,3,11
28479,Ani Maciel,ani_maciel,36,215,9,3
28480,Marcos T. Trujillo R,Matetru1Matetru,607,2288,5,3
28481,miriam huertas,woopynegra,1,184,7,6
28482,MoisesGZ,moises_garzap,368,1716,6,9
28483,Massiel Soriano,massinatty,57,225,6,7
28484,enrique alvarez,qosqoruna28,114,1662,4,11
28485,Mirehi...,lliler,68,389,4,9
28486,fresita,karisaenz20,3,57,3,11
28487,Ivan villegas,Ivan65021427,1,23,4,1
28488,Katheryne Zambrano,Prika_Zd,24,234,5,8
28489,pedro  ventocilla,pichoni2001,1,376,5,3
28490,SolYLuna,PamelaGise,683,1056,8,4
28491,je@n flores,jeanxx81,245,1376,9,2
28492,Lc,luiscarlospalo5,14,484,3,11
28493,Eder García,Edergarciacuipa,119,1151,4,10
28494,luisamaria nureña ,nure_san,12,215,3,11
28495,Cesar Salcedo,csalcedo148,0,9,4,3
28496,LILIANA BERMUDEZ,PITUSAS,1,44,7,6
28497,Renzo Villacorta,RenzoYonell,207,865,7,2
28498,sthpee ury ,vnjhntnn,13,222,4,0
28499,José M. Rojas Cori,rojcori,62,418,8,3
28500,percy arroyo,paa64percy,4,127,5,10
28501,Danytza Altamirano,DanytzaAq,48,111,4,10
28502,Vanessa,tibiayserena,697,823,5,8
28503,Maryouri Castillo,Marzhu,173,238,9,3
28504,NE MURI,JaliriNelida,32,466,5,0
28505,Raisa Garibay,RaisaGaribay,106,236,5,11
28506,Eduardo Vasquez,vaspar77,37,276,4,5
28507,GUZMAN,Juaneko_sc,16,326,6,3
28508,Fortunata Fresa,FortunataFresa,280,1176,7,5
28509,Carlos Basombrio,CarlosBasombrio,103833,5403,8,0
28510,Samuel Huamán Ortega,samuelhuamanort,273,1961,5,8
28511,JORGE R.DIAZ PACHECO,RAYCUATRO,59,234,8,5
28512,Cesar Mora,cmora85,156,331,6,11
28513,Julio Avalos,javal99,204,730,9,0
28514,Ser Mundano,SerMundano1,28,656,3,11
28515,Jorge,jorb29,35,57,6,8
28516,Rogelio Vasquez,rogelio1312,100,441,6,6
28517,raul martinez,raulmar73591070,0,119,4,11
28518,Jefferson,Jef39Rich,30,190,5,4
28519,David Ortiz,Dav_NOVA,125,825,5,7
28520,Mircel Fernández 💕,MircelFernandez,489,1498,6,11
28521,mariela peru,marielasaid,132,3100,4,2
28522,Fuerza Sindical,rusellng,323,459,5,3
28523,Ricardo Montes,RichiAntrax,79,894,7,8
28524,Edwin Carreño Egas,edwincarreno,700,4087,7,8
28525,Matias Paz,matipazport,85,558,7,7
28526,Roberto López,lopez1cazorla,378,4958,3,11
28527,judith,JuditObstgarcia,1,58,3,11
28528,Esaú,EsauRamosCh,16,333,5,9
28529,cincoycinco,caraujocaraujo,185,1744,4,0
28530,♕ La Llama de Lima ♕,lallamadelima,276,1857,8,4
28531,Lima Antigua,limantigua,5079,891,6,10
28532,Cecilia Paniagua,PChCecilia,27,900,6,0
28533,Gisella,Magisel25,1,42,7,10
28534,Iván Reyes Villafana,ivanjavier35,864,5002,5,8
28535,Aquiles cacho,oskarito1873,47,826,3,11
28536,Carlos A. Ato Pérez,caliato,78,229,5,9
28537,::::XiXo:::::,PachecoJonat,52,471,9,3
28538,Wendy Torres,wendy_tp,183,396,9,2
28539,ricardo lara aguilar,ricardo0801,5,92,8,5
28540,radiofotón,radiofoton,481,2452,9,2
28541,FREYDE BENAVIDES,FREYDEBENAVIDES,42,227,6,11
28542,ChicaDeHumo,dlcsofix,226,747,8,5
28543,Fico,FicoRamirez,525,1544,9,2
28544,Cami,camimelendez11,128,2125,6,6
28545,ALDO CARRILLO y E,aldocarrillo,160,614,9,1
28546,Elizabeth Olivares,olivares_eli,230,1089,5,11
28547,MARISOL C.N.,SOLECITO1005,56,360,7,5
28548,Victor,vitocho21,77,481,7,7
28549,Mario@Pasco,PascoMario,3,176,5,0
28550,patty carbajal,pattycarbajal81,128,566,8,5
28551,Nicole Vásquez Cuba,nii2307,1549,1764,7,5
28552,Pato,PattyMontes31,16,885,6,8
28553,AHinost,hinosto,14,300,5,3
28554,Juan Francisco,jfherrerat,106,266,6,2
28555,Marceby Robles,MarcebyRobles,100,194,9,1
28556,CARLOS LA TORRE,CARLOS_LATORRE,141,1804,8,3
28557,SENTYNET,SENTYNET,109,692,5,4
28558,Wilson Sotelo,wilsonsotelo,202,522,8,8
28559,erick aguilar soto,reynaldoaguilar,32,514,8,3
28560,Rocío,pikiS_A,84,959,6,11
28561,PETER ROJAS,peterdenn,11,94,7,10
28562,carlos  pari,9371Pari,15,152,5,5
28563,Manuel Gonzales Prad,Ateneo10,57,440,5,1
28564,Valery Rodríguez 👠⚽,ValeryVerenisse,506,1620,5,2
28565,Enrique Fernandez,enrique5557,265,1550,6,3
28566,Mayra Eustaquio,Mayra_EPrado,145,456,4,9
28567,alexander andre,alexanderandre1,42,198,7,4
28568,Pamela Agreda,amatista2319,335,871,5,4
28569,Yesica Hamk'a E.L,LagosYesica,115,1159,6,0
28570,Carlos G. Miranda.,cmirandaarroyo,290,157,7,9
28571,Miguel C.R,mickycr007,139,1081,5,4
28572,*Yessy Lorena*,Yessylore30,34,630,4,11
28573,Adriana P. Lévano,Rusher1400,178,863,6,7
28574,Pachi,FrankNecochea,54,254,5,8
28575,Manuel Cardenas,manueljmc19,8,96,4,6
28576,alejandro mendoza,afesan06,25,613,7,4
28577,Daniel E. 🏳️‍🌈,DFuegoski,549,681,7,0
28578,Rocío del Pilar,Grisando,106,435,6,3
28579,Ayrton Pinedo,AyrtonPinedo,53,349,5,0
28580,MaNu Flores,manufloresb,20,168,8,3
28581,Miguel Guerra,GuerraTaimpro,0,6,3,11
28582,Juan Palma Aurazo,JuanPalma_Surco,194,407,4,2
28583,Geison Linares,GeisonLinares,1512,3580,8,7
28584,Betty,zoilamuerte,37,226,6,2
28585,Fabiola Cárdenas,Fabi_Cardenas,129,106,7,7
28586,Hector U.,HectorUrtecho,175,812,6,10
28587,jorge luis krzysztof,jorgekrzysztof,48,936,6,11
28588,SEGUNDO MAURO,SIGUENASGASTELO,104,1731,8,7
28589,Gaby Thorne,gabrielathch,146,350,9,1
28590,Cynthia,ViaTP93,56,346,3,11
28591,chedic,erickbroder,0,124,3,11
28592,Daniel Nuñez Luján,dnlujan,211,182,4,7
28593,Indira Quintasi,indiraquin,386,1048,7,8
28594,Gina Lujan Chavez,ginalujanch,265,426,8,10
28595,Andres A. Carrion,acarrion07,11,11,5,10
28596,Adrián Aiquipa,AdrianMarthin,234,512,6,5
28597,Dario E. Sanchez,Dario_snbE,40,466,3,11
28598,Omar Campana Escala,omarancaes,38,173,5,11
28599,Naomi Tabagua,NaoTabagua,296,256,6,0
28600,Claudio Arrieta P,Claudio_Arrieta,50,437,7,1
28601,Cristina Monterrey,monterreyikeda,226,411,8,7
28602,Patricia Bernabé,BernabePatty,58,642,8,0
28603,Amrr,arturomrr1818,89,860,4,0
28604,j_siccha,j_siccha,2,50,3,11
28605,Pollo a la Brasa ♛,enzoalabrasa,123,665,5,6
28606,carla chevez,chevezoriel,6513,2578,8,2
28607,eva,eva_peru,43,318,8,6
28608,gianfranco pedraza,gianfrancopear,237,1087,6,5
28609,Steven GR,Zt3v3nHxC92,11,221,3,11
28610,Freddy Lopez,f_lopezt,40,279,8,5
28611,RutBaylon,a9b9fa8a54e9442,1,76,4,3
28612,Pamela,lipamex,84,877,8,5
28613,Mara,MaraDN,122,418,7,11
28614,Anacé Zegarra,Analace_,339,988,8,9
28615,David Lupu O.,dlupu,8,8,7,9
28616,andrea prada ♥,andreafresita5,860,1382,4,8
28617,Antonio Orjeda V.,AquamanPeruano,264,993,4,4
28618,sarahi colmenares,SarahiColmenar,25,395,3,11
28619,KAROLL TRUJILLO,Carolltv2,13,145,4,1
28620,Percy Eliezer Baca B,sobresendero,84,474,6,0
28621,Juan Jose Vidal,juanjovidal23,13,484,4,8
28622,Milagros Romero P.,Milygoth,0,33,3,11
28623,Eliana Cárdenas,ecarcarr,53,872,8,3
28624,Teresa ,terearam,27,156,4,6
28625,juan13,juan13cp,178,2180,3,11
28626,Oimer Pérez,oimerperez,17,714,5,5
28627,carlos velez,carvelarq,108,951,8,5
28628,Rosy Muro Carvallo,MuroRosy,5,111,4,1
28629,augusto arriaga,aarriagablue,3,37,3,11
28630,Andrea VD,Andrea_9345,37,381,4,11
28631,Kike Herrera,Kike_Herrera_R,105,1151,8,5
28632,Ricardo Quispe,RicardoQuispe,196,707,8,7
28633,CARTAVINO,CCARTAVINO,113,1266,8,3
28634,Raúl A.,raulym,102,993,9,0
28635,Rossana Murillo,rossanams12,2,53,3,11
28636,Astrid  Ocampo,astita18,30,24,4,9
28637,Monikita Angeles,mon_angel_,655,1320,9,3
28638,ricardo black palaci,laderasremover,108,1944,4,3
28639,Jacki CANO,Jacki7C,3,459,4,1
28640,Carolina Mars,marscaro46,22,75,3,11
28641,Marcos Brown,marcosbrowb,127,1082,9,0
28642,Carlos,justoyleal,78,557,4,10
28643,fabrizio diaz,fabriziodi85,22,76,3,11
28644,renato arana,arana_renato,29,59,3,11
28645,oscar coletti,oscar_coletti,28,60,3,11
28646,Pamela Aroní,PamelaAroni93,132,513,6,10
28647,luis felipe mendoza,lufemendo76,19,49,3,11
28648,Teresa Nuñez,tevi_pe,16,8,6,11
28649,Maricarmen Chiock,maricarmchiock,3,10,6,11
28650,Gissela Camargo,GisselaCamargo,326,1344,9,0
28651,Jessica Mg,jessicaplus,15,88,9,2
28652,laura,ChocolatPa,7,41,4,2
28653,juliopiscoyaquevedo,BCxEB1zLb14Fx7p,2,45,3,11
28654,jherson.92,jherson9201,12,173,5,10
28655,MD.YBCB,YulyBCB,74,1074,6,10
28656,Ingrid Sano,isanosan,47,880,5,8
28657,El Buen David,DTFABABA,5,42,6,0
28658,Nacho,nachin1982,42,757,7,8
28659,Abimael Guzmán Choy,EL_DOCTOR_CHOY,94,166,4,8
28660,Mily Fernández,milyfern,67,772,9,3
28661,William Arteaga D,WarteagaD,38,123,3,11
28662,Hermes Zea,hzea55,3,248,3,11
28663,ℂᎽℕᏆℋℐᎯ ℳℰℒℐЅЅᎯ ℒ.,Meli_07_08_1924,2409,1274,5,11
28664,Daniela Chilet,NelitaZ,207,775,9,5
28665,Elizabeth,EliKrumdieck,358,1024,9,1
28666,carmen danna,Danna1419Danna,49,346,5,3
28667,Fressia Ivonne Rivas,FressiaIvonne,574,1813,9,0
28668,TITO ESTEVES TORRES,testeves09,59,578,7,8
28669,tupa huaman yupanqui,tupa_huaman,37,594,3,11
28670,kevin vilchez,Vilchez32,3,52,4,5
28671,Luis Wagner,luis_rw,98,2234,9,2
28672,Jesusmaria Polarollo,JPolarollo,3,84,5,9
28673,Akemi Garay 🇵🇪,akemisakata,530,309,9,3
28674,Diana Payalich,DianaPayalich,207,538,8,7
28675,ROSALIA,RosyTenorio106,12,612,4,9
28676,Maria Guerrero,mariaolgag,18,255,9,3
28677,Anali Judith Julca,Anixandyou,240,954,8,0
28678,Emil Castillo,EmilCastillo16,126,584,3,11
28679,Jiovanna Egusquiza,Jiovannita,28,221,7,7
28680,Jc Mendoza Yaresi,enfermazo,53,938,9,1
28681,JOSE LUIS SANTILLAN,JOSELUI74315806,19,255,6,0
28682,Alberto Castro,albertocastrob,39,113,9,9
28683,Luz M.,luzma_gonza,22,350,6,4
28684,Joel Mejia Parias,jomep12,19,57,7,8
28685,AC Liz,lizaldc,49,1121,7,11
28686,lucy guzman calcina,lucyguzcal,3,39,4,2
28687,Jose Arrieta,joarrie,1102,752,7,7
28688,bruno diaz squindo,brunoDiazS,1260,3655,4,8
28689,Analy,Anytaly10,20,111,5,4
28690,Nancy Ramos,9b2dc125e45448b,18,340,3,11
28691,Sonia,SonyLima,151,719,9,2
28692,MIRIAM ALVAREZ,miriamarasceli,117,174,7,2
28693,Carolina Rojas,Carito9312,224,232,8,5
28694,Jorge Castro,jorcas1924,87,863,4,9
28695,Milton William,JYOTISHDAS,82,536,9,2
28696,Jorge L. Bustamante,jlsbv,308,1266,9,2
28697,Cristhian Mesta,CristhianMesta,150,510,7,4
28698,josse,josehard22,241,2567,9,5
28699,marco velarde,MarcolandiaMavm,105,70,5,9
28700,Rosario Torres,Rosario_o93,35,250,5,1
28701,Karen Huamani,karenhuamani,225,728,7,11
28702,Gina Parker,ginaparkerr,2224,783,6,7
28703,Kimsito,Joakimsito_2018,14,360,5,0
28704,Lorena Cruz Mora,slcruzmora,42,173,6,3
28705,Diego Delfin A,diegodelfin7,185,1396,7,1
28706,Vanesa Fernández,VaneFernandezN,111,935,7,5
28707,AR,arondinel,290,229,8,2
28708,Antony Alva,ELTonyAC,133,1492,8,5
28709,YUVAN FLORIAN DIAZ,yuvanflorian,20,204,6,7
28710,jaime enriquez,Jaime_1092,19,710,4,6
28711,nicoli veronica,ngomezleiva,22,384,4,11
28712,Jimmy Tenicela Corte,Jiteco,60,163,7,4
28713,Carla FloresSalvador,carlayaemi,983,1145,8,1
28714,jaime sotil,sotilon,209,2055,8,9
28715,Yuvan Florian,FlorianYuvan,30,19,3,11
28716,Reyser Otero,ReyserOtero,43,574,8,3
28717,Dante Yance.,yance61,253,760,6,10
28718,Roberto Saldaña,rsaldanah,209,948,7,4
28719,carito,wavegirlk,142,518,5,4
28720,Raché Campos C,RICARDOCAMPOS_C,404,292,6,8
28721,Gloriand Chabely 🦋,Belys16p,235,450,5,7
28722,Brigitte Rojas,BrigitteS_06,43,74,4,4
28723,JOVANA RODRIGUEZ CHA,jova_rodri,3,20,5,7
28724,Gustavo Gandhi,punto21peru,7,36,3,11
28725,Raúl Palma,rai_PY,488,551,8,9
28726,Ana Ma. Mercado G.,Michitamercadog,32,338,9,5
28727,renzo castillo,rentavo1374,3,13,5,4
28728,NicParedes,AntropologaPeru,16,137,6,6
28729,Neil Bazán,NeilBazan,99,720,6,3
28730,Jessica Cubas,JessCubas,158,391,6,2
28731,mbh,myrellybh20,2,166,6,5
28732,yanio terrazas,yanioterrazas,15,360,5,9
28733,Alejandra Trujillo,atrujillor,105,87,9,0
28734,Anthony Castillo Mar,AcmTonny,1,126,4,4
28735,Blanca Panizo,panizoblanca,237,825,9,5
28736,Dama 27,vero0482,9,196,4,2
28737,Lucho-Lucho,LuchoLucho6,19,246,4,11
28738,daniel camargo,danidaniel007,114,268,7,1
28739,MilaVargas,milavmj,11,121,5,1
28740,Jesús Irreverente,JLarreateguiC,51,225,7,1
28741,luz Quispe,Luzdani95,74,350,5,8
28742,César Antonio,antoniovaldez,12,247,9,4
28743,Katee´s Uribe S.,kattyalex021,417,1068,7,9
28744,Yamile Roque,yroque432,3,96,3,11
28745,Vanita,VaNiTaChT,11,89,5,4
28746,Doris Montoya,dorismontoyaa,5,9,3,11
28747,Carlos Casanova Pere,casanova201332,4,154,3,11
28748,Aula cinco CC CC,Aula5CC,2,173,3,11
28749,Milagritos,miliblu,414,1880,7,6
28750,Gersson Giraldo,ElPatronGiraldo,166,252,8,11
28751,Alvaro Muñoz Barba,AlvaroMBarba,76,238,6,1
28752,Daniel C,Dany74c,3,22,5,5
28753,MAYRA OVIEDO,oviedo_mayra,81,111,7,3
28754,Paola Lévano,tenma930,32,357,9,3
28755,Maritza Castillo,marisagitario78,48,360,3,11
28756,patricia mena,Y73Patricia,11,126,3,11
28757,N Guerrero,NievesGuerreroR,256,310,8,4
28758,Ricardo Valverde,rvalverdet,98,382,8,1
28759,juan tello,oraculoweb,751,1425,10,11
28760,JUAN BENDEZU,jpablo0585,33,306,8,2
28761,Luis Quichiz Cordova,LuisQuichizCord,187,795,5,8
28762,ARI,ariaroca,23,31,7,4
28763,Alessandra Cuba L,lightbluevalium,89,200,5,4
28764,Cristian Gabriel,arkenzzy,31,42,6,9
28765,edgar,edgar_al_rey,12,233,7,1
28766,Nick Mozzombytte,Nickorbytte,19,70,8,0
28767,Adana Verde,adanaverde,2,50,3,11
28768,Oscar enrique,Tibu777Ron,98,869,5,5
28769,Paola Milagros,PaoMilly,532,1113,9,2
28770,Mr Yoda 🇵🇪,El_MrYoda,256,308,8,4
28771,Juan Víctor Sánchez,JV_SMartino,96,1087,6,5
28772,Sofi Chavez Lopez,QuyllurSofi,1,101,5,0
28773,monica vilchez,Moniccavr,8,42,8,2
28774,Danny_R0bles,supervisiondan1,17,35,3,11
28775,Ana Sotomayor,ani_sotomayor,67,180,7,1
28776,Mr Infra,MrInfraOFICIAL,176,404,8,1
28777,Alex Marchena,alexmarchena182,45,146,7,10
28778,kathixita otra notha,KatherinSayuri,10,126,3,11
28779,Josue Ocampo,Josueocampoh,192,630,6,9
28780,Mary,marylev1,10,112,8,8
28781,Lia Valderrama,LiaValderrama,864,546,9,5
28782,Carlos Alvarado P.,Caalvaradop,183,432,8,5
28783,jose cornejo,joseartemio68,4,70,5,11
28784,Democrata Venezolano,democratavnzlno,789,2605,7,10
28785,MARIA ELENA,mepastor6,5,126,6,10
28786,Alfredo,javelen001,116,524,7,5
28787,MAD,cuscohappy,48,305,8,9
28788,Martin Rodriguez,martinrvigo,175,587,7,3
28789,percytorres,percytg10,7,81,3,11
28790,Lilian Portilla,Lilian65343920,12,136,4,3
28791,Marisela Toribio Gon,ToribioGon,13,284,3,11
28792,José Soriano Marín,sejoriano,613,991,8,8
28793,Mara Rey,maritareyar,36,483,4,4
28794,Andrea Reategui,Andreateguib,53,676,6,0
28795,Eduardo,Edutael,279,1279,8,1
28796,sandra am,sandrakuba,27,367,7,11
28797,Maritta,marytta,116,870,9,4
28798,Leslie Torres,LeslieT02331198,34,484,4,6
28799,Sr. Palacios,anghelopc25,16,99,7,1
28800,agustin herrera ruiz,aguheru1,1,134,3,11
28801,Claudia Tincep,ClauTincep,25,323,7,10
28802,Luisafranco,abrilfeeling,1,109,3,11
28803,RODO,foreverangelito,51,333,8,5
28804,henri soto perez,henrisotoperez,15,300,5,10
28805,c.l.a.p,clap260187,48,462,6,6
28806,LUIS ARTURO MACEDA ZAMBRANO,ARTUROMACEDA1,274,990,6,1
28807,EDWIN,grafica_roque,129,715,4,7
28808,christian espinoza,chrisespe,66,324,8,11
28809,adil calle yaros ,AdilCalle,17,385,3,11
28810,Harold Gallardo,harry_gallardo,163,956,6,3
28811,Kique,Cakike,443,1498,9,2
28812,Kinberly,kinberly24,0,22,3,11
28813,Voz Animal Perú,vozanimalperu,453,159,4,0
28814,Valeria Rosales,ValeriaRM05,1,104,3,11
28815,siro espilco almeida,easiro,25,294,8,5
28816,Andre,hiandrexd,30,292,3,11
28817,Manuel Sernaque,masser1305,76,661,6,9
28818,lesly piccini,LeslyPiccini,10,35,3,11
28819,Anita Hidalgo,AnittaHidalgo,235,587,5,0
28820,Nydia Romero,Zanganita_,272,627,9,1
28821,Ele,eluvi04,133,1095,8,9
28822,Edln,dand8810,8,557,7,3
28823,Oscar Samanamud León,OscarSamanamud,1722,1262,5,9
28824,Patty Palma,pattypalmac,53,423,4,3
28825,Carlos Alberto ADC,CarlosAsmatDC,83,483,8,4
28826,ricardo black,laderas109,110,1947,4,2
28827,Sιℓvια  Mιñαиo,ShiviLulu,467,506,8,5
28828,Mayi Huertas Corman,brissamayi1101,13,272,3,11
28829,Diego Llanos L.,vocherito,98,186,8,11
28830,Miguel A. Retamozo C,MiguelRetamozoC,3,12,4,6
28831,Rosario Victorio,rvictorioc,5801,1067,7,8
28832,Rodolfogol,_Rodolfogol,52,140,9,3
28833,Guillermo J. Official,asianjedi14,340,1157,6,9
28834,David Piero Mejia,PIERO1692,63,148,5,4
28835,Jorge Aguela,Jorge_Aguela,78,74,6,10
28836,Jorge Alalú Elera,AlaluElera,114,178,5,10
28837,Gustavo Rondón,RondonTuAmigo,10579,1281,7,2
28838,ricardo black,laderas104,52,1934,5,9
28839,GESTIÓN PERÚ,GESTIONPERU2014,468,604,4,7
28840,Edmundo E. Barrón,EspirituBarron,228,346,6,6
28841,Eva Sanchez,EvaEvasalicias,7,87,4,3
28842,ricardo black ,laderas101,127,1943,4,9
28843,Claudia Alejandria,Claudia_2594,72,284,6,6
28844,Elvis Huarcaya,elvisito_smp,27,56,4,6
28845,elviz,elviz182,45,497,8,1
28846,Sixto Linares Diaz,Sixtoli,1,10,4,1
28847,alen marina,alenmarina,4,55,8,5
28848,OSCAR PAZ PEREZ,PAZOski,6,23,4,6
28849,escorpion,CastMol,1,21,4,0
28850,FRANCISCO CELADITA,FCeladita,62,115,4,1
28851,Ruth  Ramirez,ruthramirez24,19,155,6,1
28852,Elizabeth Campos V.,ecv1577,28,529,7,3
28853,Luis Valenzuela,valenz_007,15,22,3,11
28854,Carlos Castro,cocooncacho,349,934,6,1
28855,Alfredo Garcia S.,alf2608,28,26,7,9
28856,Juan Carbajal Jara,carbajara,0,19,4,0
28857,Daniel Gonzales,GonzalesDaniel3,92,180,6,5
28858,Darlyn Pé,darlynpe_,525,477,4,0
28859,Rose Rojas,RosMeRojasC,28,268,4,6
28860,Juan José Pareja,juan_josepr,79,505,6,9
28861,Alberto Halire,aldangel07,17,23,5,1
28862,tony dextre salaverr,tonny509,20,206,8,2
28863,angel alvarado de G.,angelal54803489,18,380,4,5
28864,Analu Leon 😊,a_lourdes20,232,1085,8,0
28865,Lynda Guzmán,lyndsgc,64,303,8,8
28866,Boris Inga Marin,BorisIngaMarin,242,1489,7,7
28867,Jorge Alvarez,hi4u_JORGE,156,1054,9,3
28868,Enrique Hidalgo,enhidalgol,83,1001,5,8
28869,Jess Mani,jesusmamanich,66,94,8,5
28870,FLOR ALFARO C.,FALFAROCARBAJAL,39,71,5,2
28871,Lu R.D,_lu_rd_87,336,547,8,7
28872,Aire Acondic KOOLAIR,AireKOOLAIR,241,727,3,11
28873,Yordi Ugaz,yordi_uz,101,824,5,1
28874,♡●CiNtYa●♡,cielojordana,44,882,8,5
28875,guerrero ,rulyrandol,0,29,3,11
28876,jose luis yarleque,joseyarleque,105,1139,6,10
28877,Julio Pérez Luna,JulioPerezLuna,3533,1962,8,1
28878,gabriela avalos rios,rulostercos,285,1742,7,0
28879,Alfonso Caro,AlfonsoProgreso,888,2105,8,1
28880,Erick Bances García,BancesErick,562,879,6,5
28881,zumy alvarez,zumyalvarez,140,301,6,9
28882,carlos sarachaga hor,karlinsarachaga,6,25,3,11
28883,~~MrEtniesP~~,SetoeAvaible,128,697,6,11
28884,Fiorella Reategui,FioreReategui,96,1156,8,6
28885,Marlon Fabián MC,marlonfabian14,71,825,8,3
28886,Ana Celia Rosas,arltulips,48,285,7,3
28887,Lebnitz Guevara .,Lebnitz,416,1954,9,5
28888,CARLOS LOMBARDO,carlosrubenlomb,732,858,7,2
28889,Ronaldo Rios Neira,NeiraRonaldo,1,32,3,11
28890,francisco anicama ,kaizer1624,1,149,3,11
28891,Jose Carlos Arizabal,JoseArizabal,29,175,7,1
28892,CARLOS M. VARGAS G.,carlosvargasgut,3,91,4,9
28893,Renata Mares Olivos,Renata_2612,85,130,7,1
28894,Walter Gil,wgilperu,69,185,7,10
28895,jhojanny dally,Jhojis26,0,7,4,1
28896,ANGEL MESIAS,MESIASELANGEL,16,309,8,2
28897,Akira Smith ,gutiakira10,33,361,5,1
28898,Pedro Gomez,Pgomezh,81,311,7,11
28899,josue,cogotero95,28,1119,4,9
28900,Dany,HolaSoyDanny,66,83,6,0
28901,Mario García,mariojgarcia001,1,144,5,9
28902,toretto la leyenda,torettocar77,1,221,3,11
28903,Carla Sandoval,carlasandoval22,14,71,3,11
28904,Daniel Alejandro,Osoriog14,66,317,7,2
28905,Betzabe Espinoza,BetzabeEspinoz7,17,150,4,3
28906,Alesita 🥑,Alezita87,2025,745,8,9
28907,wX,Blackhorndown,124,95,8,6
28908,Jesus V G,Jvalqui29V,0,33,3,11
28909,VanessaC.Montenegro,VaneCMontenegro,49,199,6,10
28910,Victor Gutierrez,SggVictor,26,82,4,3
28911,jaime huamani ,jaime9121,1,39,3,11
28912,fabiola lizet,fabiolalizet2,3,367,7,0
28913,cinthya delgado,cinthyadelgado,1947,909,9,3
28914,El Antisocial,Reygnomo,209,1344,9,3
28915,Jean E.Pajuelo Barba,pajuelojean,6430,3720,6,11
28916,nayli muñoz,jk_nay2003,195,1129,3,11
28917,Mary Ann Denegri,VueloenRedes,572,782,7,2
28918,Jorge Rodríguez,Jorge_Jjrs,165,1007,8,2
28919,Cristina Cusi Mayurí,CristinaFGL,204,1993,8,2
28920,Alejandra Sofia,alejand20131997,25,317,3,11
28921,Luis Enrique Rosales,LuisRosalesPeru,179,259,8,7
28922,Gesu Ulloa,Gesu05,227,750,6,9
28923,Patricia Prado,patriciaprado21,167,789,5,10
28924,Diego Alonso Rojas,DiegoAlonsoRH,71,356,5,10
28925,pedro sanchez,pedrosa62298432,0,6,4,4
28926,Martin Cumpa,Martinc29,115,892,9,2
28927,Danijel Visa,danijelvisa,27,675,5,11
28928,José García C.,josgarciac,9,97,8,3
28929,Rosario Loz,SharonLoz,80,209,6,6
28930,Xiomara Ramirez,LaChusma15,18,114,4,8
28931,Ysabel,ysa_acosta,2,110,5,8
28932,Willy Tomas Gonzales,WillyTomas_tlh,14,221,4,0
28933,Gerardo Philco,8nightowl,84,519,9,5
28934,Julio César Córdova,julioc_cordovah,5,45,7,11
28935,Roxana Lopez Morales,Roxylopezm,42,257,6,9
28936,Jose Pablo Patiño Ve,Pablopa97,14,508,4,1
28937,Cintya,cinfergo,54,106,8,5
28938,eswuar ,eswuar78,10,532,4,11
28939,Franz Enzo,FranzEnzo,60,128,5,10
28940,Diego Alonso,diegomolinz,320,1001,7,4
28941,MILTON,Celendin_Libre,2351,2336,9,2
28942,Pedro Chumpitaz,pchumpitaz94,214,1338,6,4
28943,pablo marian ,pablomarian1,0,41,3,11
28944,Johnel vacaciones A,Johnelsmart,17,420,3,11
28945,Nany G.,Nanygg1,143,296,5,5
28946,Juan eduardo Acosta ,ScrubsVentas,0,109,4,1
28947,david neyra,davidneyra044,11,96,3,11
28948,Alberto Vásquez C.,AlbertoVsquezC,283,710,6,9
28949,Karen Falcon Ames,KarenFalcon,359,279,9,5
28950,kalito,Kalito183,132,845,8,11
28951,Andrea Geldres,andreage03,34,151,9,1
28952,Ayar,AyarNV,15,67,6,7
28953,Gleen Ratachi,Gleenchon,88,190,7,7
28954,VICTOR VILLANUEVA M,elcamarenaman,25,734,4,5
28955,Adriana Palma,adrianaeunice,274,707,8,7
28956,Davinson Carlos,DavinsonCarlos,113,210,7,6
28957,Sonia Elvira Tacuchi,SoniaTacuchi,0,25,3,11
28958,Paulo Sánchez,paulo0196,466,2453,7,11
28959,Gustavo Namay,gustavo_namay,7,170,4,7
28960,Roch@,rochaesu,147,1888,7,5
28961,alexs,mixhito25,16,705,8,5
28962,JUAN CARLOS,juancito_davalo,122,264,7,0
28963,RosaFerreccioMairata,RosiFerreccio,195,448,7,2
28964,laura,939Laura,10,53,4,5
28965,Susana Gutiérrez,SuGutierrez_,3974,927,8,0
28966,Fabian,FabianyFatima,25,239,4,6
28967,Sandra Monica,sandramonica06,0,24,3,11
